"","date_coll","date_frag","col_num","frag_letter","col_frag_num","tile_num","tile_position","stand_beetag","peg_beetag","exp_beetag","exp_num","exp_subrun","beetag_exprun","exp_startdate","N_species","N_dose","temp","food","sym_state","treat_ID","N_species_dose","PES_day","PES_value"
"1259","06_29_22","07_01_22",206,"F","206F",137,2,"G27","Y56","G27Y56",2,"B","G27Y56_exp2B","8_9_22","N",1.5,20,"S","A","N_1.5_20_S_A","N_1.5",6,2
"1260","06_29_22","07_01_22",206,"F","206F",137,2,"G27","Y56","G27Y56",2,"B","G27Y56_exp2B","8_9_22","N",1.5,20,"S","A","N_1.5_20_S_A","N_1.5",10,3
"1261","08_01_22","08_03_22",238,"Z","238Z",160,4,"W7","O31","W7O31",3,"B","W7O31_exp3B","08_25_22","N",1.5,30,"S","A","N_1.5_30_S_A","N_1.5",2,3
"1262","08_01_22","08_03_22",238,"Z","238Z",160,4,"W7","O31","W7O31",3,"B","W7O31_exp3B","08_25_22","N",1.5,30,"S","A","N_1.5_30_S_A","N_1.5",6,2
"1263","08_01_22","08_03_22",238,"Z","238Z",160,4,"W7","O31","W7O31",3,"B","W7O31_exp3B","08_25_22","N",1.5,30,"S","A","N_1.5_30_S_A","N_1.5",10,3
"1264","06_29_22","07_07_22",223,"E","223E",145,15,"G25","Y49","G25Y49",2,"B","G25Y49_exp2B","8_9_22","N",1.5,20,"F","S","N_1.5_20_F_S","N_1.5",2,2
"1265","06_29_22","07_07_22",223,"E","223E",145,15,"G25","Y49","G25Y49",2,"B","G25Y49_exp2B","8_9_22","N",1.5,20,"F","S","N_1.5_20_F_S","N_1.5",6,2
"1266","06_29_22","07_07_22",223,"E","223E",145,15,"G25","Y49","G25Y49",2,"B","G25Y49_exp2B","8_9_22","N",1.5,20,"F","S","N_1.5_20_F_S","N_1.5",10,3
"1267","06_29_22","07_01_22",206,"J","206J",137,6,"R1","W2","R1W2",2,"A","R1W2_exp2A","8_4_22","N",18,20,"F","S","N_18_20_F_S","N_18",2,1
"1268","06_29_22","07_01_22",206,"J","206J",137,6,"R1","W2","R1W2",2,"A","R1W2_exp2A","8_4_22","N",18,20,"F","S","N_18_20_F_S","N_18",6,2
"1269","06_29_22","07_01_22",206,"J","206J",137,6,"R1","W2","R1W2",2,"A","R1W2_exp2A","8_4_22","N",18,20,"F","S","N_18_20_F_S","N_18",10,3
"1270","06_29_22","06_30_22",194,"C","194C",130,16,"R15","W75","R15W75",2,"A","R15W75_exp2A","8_4_22","N",18,30,"S","A","N_18_30_S_A","N_18",2,2
"1271","06_29_22","06_30_22",194,"C","194C",130,16,"R15","W75","R15W75",2,"A","R15W75_exp2A","8_4_22","N",18,30,"S","A","N_18_30_S_A","N_18",6,2
"1272","06_29_22","06_30_22",194,"C","194C",130,16,"R15","W75","R15W75",2,"A","R15W75_exp2A","8_4_22","N",18,30,"S","A","N_18_30_S_A","N_18",10,3
"1273","06_29_22","06_30_22",193,"G","193G",130,10,"R15","W78","R15W78",2,"A","R15W78_exp2A","8_4_22","N",18,30,"S","S","N_18_30_S_S","N_18",2,2
"1274","06_29_22","06_30_22",193,"G","193G",130,10,"R15","W78","R15W78",2,"A","R15W78_exp2A","8_4_22","N",18,30,"S","S","N_18_30_S_S","N_18",6,2
"1275","06_29_22","06_30_22",193,"G","193G",130,10,"R15","W78","R15W78",2,"A","R15W78_exp2A","8_4_22","N",18,30,"S","S","N_18_30_S_S","N_18",10,3
"1276","06_29_22","07_07_22",218,"F","218F",144,4,"R15","W79","R15W79",2,"A","R15W79_exp2A","8_4_22","N",18,30,"S","S","N_18_30_S_S","N_18",2,2
"1277","06_29_22","07_07_22",218,"F","218F",144,4,"R15","W79","R15W79",2,"A","R15W79_exp2A","8_4_22","N",18,30,"S","S","N_18_30_S_S","N_18",6,2
"1278","06_29_22","07_07_22",218,"F","218F",144,4,"R15","W79","R15W79",2,"A","R15W79_exp2A","8_4_22","N",18,30,"S","S","N_18_30_S_S","N_18",10,3
"1279","06_29_22","07_01_22",205,"G","205G",136,11,"R3","W12","R3W12",2,"B","R3W12_exp2B","8_9_22","N",18,20,"F","S","N_18_20_F_S","N_18",2,2
"1280","06_29_22","07_01_22",205,"G","205G",136,11,"R3","W12","R3W12",2,"B","R3W12_exp2B","8_9_22","N",18,20,"F","S","N_18_20_F_S","N_18",6,2
"1281","06_29_22","07_01_22",205,"G","205G",136,11,"R3","W12","R3W12",2,"B","R3W12_exp2B","8_9_22","N",18,20,"F","S","N_18_20_F_S","N_18",10,3
"1282","08_01_22","08_03_22",238,"S","238S",159,13,"W15","O67","W15O67",3,"B","W15O67_exp3B","08_25_22","N",18,30,"F","A","N_18_30_F_A","N_18",2,2
"1283","08_01_22","08_03_22",238,"S","238S",159,13,"W15","O67","W15O67",3,"B","W15O67_exp3B","08_25_22","N",18,30,"F","A","N_18_30_F_A","N_18",6,2
"1284","08_01_22","08_03_22",238,"S","238S",159,13,"W15","O67","W15O67",3,"B","W15O67_exp3B","08_25_22","N",18,30,"F","A","N_18_30_F_A","N_18",10,3
"1285","06_29_22","06_30_22",171,"H","171H",118,13,"Y13","B71","Y13B71",1,"B","Y13B71_exp1B","7_17_22","N",5,20,"S","A","N_5_20_S_A","N_5",2,2
"1286","06_29_22","06_30_22",171,"H","171H",118,13,"Y13","B71","Y13B71",1,"B","Y13B71_exp1B","7_17_22","N",5,20,"S","A","N_5_20_S_A","N_5",6,2
"1287","06_29_22","06_30_22",171,"H","171H",118,13,"Y13","B71","Y13B71",1,"B","Y13B71_exp1B","7_17_22","N",5,20,"S","A","N_5_20_S_A","N_5",10,3
"1288","06_29_22","06_30_22",193,"F","193F",130,9,"Y13","B73","Y13B73",2,"A","Y13B73_exp2A","8_4_22","N",5,30,"S","S","N_5_30_S_S","N_5",2,4
"1289","06_29_22","06_30_22",193,"F","193F",130,9,"Y13","B73","Y13B73",2,"A","Y13B73_exp2A","8_4_22","N",5,30,"S","S","N_5_30_S_S","N_5",6,2
"1290","06_29_22","06_30_22",193,"F","193F",130,9,"Y13","B73","Y13B73",2,"A","Y13B73_exp2A","8_4_22","N",5,30,"S","S","N_5_30_S_S","N_5",10,3
"1291","08_01_22","08_03_22",238,"E","238E",158,15,"B29","G67","B29G67",3,"A","B29G67_exp3A","08_21_22","A",0,30,"S","A","A_0_30_S_A","A_0",2,2
"1292","08_01_22","08_03_22",238,"E","238E",158,15,"B29","G67","B29G67",3,"A","B29G67_exp3A","08_21_22","A",0,30,"S","A","A_0_30_S_A","A_0",6,2
"1293","08_01_22","08_03_22",238,"E","238E",158,15,"B29","G67","B29G67",3,"A","B29G67_exp3A","08_21_22","A",0,30,"S","A","A_0_30_S_A","A_0",10,4
"1294","06_22_22","06_24_22",157,"D","157D",107,4,"R12","W60","R12W60",1,"A","R12W60_exp1A","7_15_22","A",10,30,"F","S","A_10_30_F_S","A_10",2,5
"1295","06_22_22","06_24_22",157,"D","157D",107,4,"R12","W60","R12W60",1,"A","R12W60_exp1A","7_15_22","A",10,30,"F","S","A_10_30_F_S","A_10",6,2
"1296","06_22_22","06_24_22",157,"D","157D",107,4,"R12","W60","R12W60",1,"A","R12W60_exp1A","7_15_22","A",10,30,"F","S","A_10_30_F_S","A_10",10,4
"1297","08_01_22","08_02_22",237,"AD","237AD",155,16,"R11","W51","R11W51",3,"A","R11W51_exp3A","08_21_22","A",10,20,"F","A","A_10_20_F_A","A_10",2,3
"1298","08_01_22","08_02_22",237,"AD","237AD",155,16,"R11","W51","R11W51",3,"A","R11W51_exp3A","08_21_22","A",10,20,"F","A","A_10_20_F_A","A_10",6,2
"1299","08_01_22","08_02_22",237,"AD","237AD",155,16,"R11","W51","R11W51",3,"A","R11W51_exp3A","08_21_22","A",10,20,"F","A","A_10_20_F_A","A_10",10,4
"1300","08_01_22","08_03_22",241,"L","241L",163,14,"R11","W54","R11W54",3,"A","R11W54_exp3A","08_21_22","A",10,20,"F","S","A_10_20_F_S","A_10",2,2
"1301","08_01_22","08_03_22",241,"L","241L",163,14,"R11","W54","R11W54",3,"A","R11W54_exp3A","08_21_22","A",10,20,"F","S","A_10_20_F_S","A_10",6,2
"1302","08_01_22","08_03_22",241,"L","241L",163,14,"R11","W54","R11W54",3,"A","R11W54_exp3A","08_21_22","A",10,20,"F","S","A_10_20_F_S","A_10",10,4
"1303","08_01_22","08_03_22",240,"G","240G",162,1,"R17","W84","R17W84",3,"A","R17W84_exp3A","08_21_22","A",10,30,"F","S","A_10_30_F_S","A_10",2,2
"1304","08_01_22","08_03_22",240,"G","240G",162,1,"R17","W84","R17W84",3,"A","R17W84_exp3A","08_21_22","A",10,30,"F","S","A_10_30_F_S","A_10",6,2
"1305","08_01_22","08_03_22",240,"G","240G",162,1,"R17","W84","R17W84",3,"A","R17W84_exp3A","08_21_22","A",10,30,"F","S","A_10_30_F_S","A_10",10,4
"1306","06_29_22","06_30_22",182,"K","182K",125,2,"Y4","B34","Y4B34",1,"B","Y4B34_exp1B","7_17_22","A",7.5,30,"S","S","A_7.5_30_S_S","A_7.5",2,3
"1307","06_29_22","06_30_22",182,"K","182K",125,2,"Y4","B34","Y4B34",1,"B","Y4B34_exp1B","7_17_22","A",7.5,30,"S","S","A_7.5_30_S_S","A_7.5",6,2
"1308","06_29_22","06_30_22",182,"K","182K",125,2,"Y4","B34","Y4B34",1,"B","Y4B34_exp1B","7_17_22","A",7.5,30,"S","S","A_7.5_30_S_S","A_7.5",10,4
"1309","08_01_22","08_03_22",240,"P","240P",162,10,"B13","G13","B13G13",3,"A","B13G13_exp3A","08_21_22","N",0,20,"F","S","N_0_20_F_S","N_0",2,1
"1310","08_01_22","08_03_22",240,"P","240P",162,10,"B13","G13","B13G13",3,"A","B13G13_exp3A","08_21_22","N",0,20,"F","S","N_0_20_F_S","N_0",6,2
"1311","08_01_22","08_03_22",240,"P","240P",162,10,"B13","G13","B13G13",3,"A","B13G13_exp3A","08_21_22","N",0,20,"F","S","N_0_20_F_S","N_0",10,4
"1312","08_01_22","08_02_22",237,"BB","237BB",157,8,"B22","G30","B22G30",3,"A","B22G30_exp3A","08_21_22","N",0,20,"S","A","N_0_20_S_A","N_0",2,2
"1313","08_01_22","08_02_22",237,"BB","237BB",157,8,"B22","G30","B22G30",3,"A","B22G30_exp3A","08_21_22","N",0,20,"S","A","N_0_20_S_A","N_0",6,2
"1314","08_01_22","08_02_22",237,"BB","237BB",157,8,"B22","G30","B22G30",3,"A","B22G30_exp3A","08_21_22","N",0,20,"S","A","N_0_20_S_A","N_0",10,4
"1315","08_01_22","08_03_22",239,"C","239C",160,7,"G23","Y3130","G23Y3130",3,"A","G23Y3130_exp3A","08_21_22","N",1.5,20,"F","S","N_1.5_20_F_S","N_1.5",2,3
"1316","08_01_22","08_03_22",239,"C","239C",160,7,"G23","Y3130","G23Y3130",3,"A","G23Y3130_exp3A","08_21_22","N",1.5,20,"F","S","N_1.5_20_F_S","N_1.5",6,2
"1317","08_01_22","08_03_22",239,"C","239C",160,7,"G23","Y3130","G23Y3130",3,"A","G23Y3130_exp3A","08_21_22","N",1.5,20,"F","S","N_1.5_20_F_S","N_1.5",10,4
"1318","06_29_22","07_07_22",230,"F","230F",150,5,"G24","Y44","G24Y44",3,"A","G24Y44_exp3A","08_21_22","N",1.5,20,"S","S","N_1.5_20_S_S","N_1.5",2,2
"1319","06_29_22","07_07_22",230,"F","230F",150,5,"G24","Y44","G24Y44",3,"A","G24Y44_exp3A","08_21_22","N",1.5,20,"S","S","N_1.5_20_S_S","N_1.5",6,2
"1320","06_29_22","07_07_22",230,"F","230F",150,5,"G24","Y44","G24Y44",3,"A","G24Y44_exp3A","08_21_22","N",1.5,20,"S","S","N_1.5_20_S_S","N_1.5",10,4
"1321","06_22_22","06_24_22",161,"B","161B",110,9,"R10","W48","R10W48",1,"B","R10W48_exp1B","7_17_22","N",18,20,"F","S","N_18_20_F_S","N_18",2,3
"1322","06_22_22","06_24_22",161,"B","161B",110,9,"R10","W48","R10W48",1,"B","R10W48_exp1B","7_17_22","N",18,20,"F","S","N_18_20_F_S","N_18",6,2
"1323","06_22_22","06_24_22",161,"B","161B",110,9,"R10","W48","R10W48",1,"B","R10W48_exp1B","7_17_22","N",18,20,"F","S","N_18_20_F_S","N_18",10,4
"1324","06_29_22","06_30_22",171,"T","171T",119,9,"R10","W49","R10W49",1,"B","R10W49_exp1B","7_17_22","N",18,20,"F","S","N_18_20_F_S","N_18",2,1
"1325","06_29_22","06_30_22",171,"T","171T",119,9,"R10","W49","R10W49",1,"B","R10W49_exp1B","7_17_22","N",18,20,"F","S","N_18_20_F_S","N_18",6,2
"1326","06_29_22","06_30_22",171,"T","171T",119,9,"R10","W49","R10W49",1,"B","R10W49_exp1B","7_17_22","N",18,20,"F","S","N_18_20_F_S","N_18",10,4
"1327","08_01_22","08_03_22",241,"H","241H",163,10,"R15","W79","R15W79",3,"A","R15W79_exp3A","08_21_22","N",18,30,"S","S","N_18_30_S_S","N_18",2,2
"1328","08_01_22","08_03_22",241,"H","241H",163,10,"R15","W79","R15W79",3,"A","R15W79_exp3A","08_21_22","N",18,30,"S","S","N_18_30_S_S","N_18",6,2
"1329","08_01_22","08_03_22",241,"H","241H",163,10,"R15","W79","R15W79",3,"A","R15W79_exp3A","08_21_22","N",18,30,"S","S","N_18_30_S_S","N_18",10,4
"1330","08_01_22","8_05_22",252,"S","252S",174,4,"W16","O76","W16O76",3,"B","W16O76_exp3B","08_25_22","N",18,30,"S","S","N_18_30_S_S","N_18",2,1
"1331","08_01_22","8_05_22",252,"S","252S",174,4,"W16","O76","W16O76",3,"B","W16O76_exp3B","08_25_22","N",18,30,"S","S","N_18_30_S_S","N_18",6,2
"1332","08_01_22","8_05_22",252,"S","252S",174,4,"W16","O76","W16O76",3,"B","W16O76_exp3B","08_25_22","N",18,30,"S","S","N_18_30_S_S","N_18",10,4
"1333","06_22_22","06_24_22",154,"A","154A",105,12,"Y10","B53","Y10B53",1,"A","Y10B53_exp1A","7_15_22","N",5,20,"S","S","N_5_20_S_S","N_5",2,2
"1334","06_22_22","06_24_22",154,"A","154A",105,12,"Y10","B53","Y10B53",1,"A","Y10B53_exp1A","7_15_22","N",5,20,"S","S","N_5_20_S_S","N_5",6,2
"1335","06_22_22","06_24_22",154,"A","154A",105,12,"Y10","B53","Y10B53",1,"A","Y10B53_exp1A","7_15_22","N",5,20,"S","S","N_5_20_S_S","N_5",10,4
"1336","06_29_22","07_01_22",205,"F","205F",136,10,"Y1","B11","Y1B11",2,"B","Y1B11_exp2B","8_9_22","N",5,20,"F","S","N_5_20_F_S","N_5",2,1
"1337","06_29_22","07_01_22",205,"F","205F",136,10,"Y1","B11","Y1B11",2,"B","Y1B11_exp2B","8_9_22","N",5,20,"F","S","N_5_20_F_S","N_5",6,2
"1338","06_29_22","07_01_22",205,"F","205F",136,10,"Y1","B11","Y1B11",2,"B","Y1B11_exp2B","8_9_22","N",5,20,"F","S","N_5_20_F_S","N_5",10,4
"1339","08_01_22","8_05_22",252,"D","252D",173,5,"O13","Y11","O13Y11",3,"B","O13Y11_exp3B","08_25_22","N",5,20,"S","S","N_5_20_S_S","N_5",2,2
"1340","08_01_22","8_05_22",252,"D","252D",173,5,"O13","Y11","O13Y11",3,"B","O13Y11_exp3B","08_25_22","N",5,20,"S","S","N_5_20_S_S","N_5",6,2
"1341","08_01_22","8_05_22",252,"D","252D",173,5,"O13","Y11","O13Y11",3,"B","O13Y11_exp3B","08_25_22","N",5,20,"S","S","N_5_20_S_S","N_5",10,4
"1342","08_01_22","8_05_22",247,"C","247C",169,15,"O4","B22","O4B22",3,"B","O4B22_exp3B","08_25_22","A",0,20,"S","A","A_0_20_S_A","A_0",2,4
"1343","08_01_22","8_05_22",247,"C","247C",169,15,"O4","B22","O4B22",3,"B","O4B22_exp3B","08_25_22","A",0,20,"S","A","A_0_20_S_A","A_0",6,2
"1344","08_01_22","8_05_22",247,"C","247C",169,15,"O4","B22","O4B22",3,"B","O4B22_exp3B","08_25_22","A",0,20,"S","A","A_0_20_S_A","A_0",10,5
"1345","06_29_22","06_30_22",187,"G","187G",128,12,"R14","W72","R14W72",1,"B","R14W72_exp1B","7_17_22","A",10,20,"S","A","A_10_20_S_A","A_10",2,1
"1346","06_29_22","06_30_22",187,"G","187G",128,12,"R14","W72","R14W72",1,"B","R14W72_exp1B","7_17_22","A",10,20,"S","A","A_10_20_S_A","A_10",6,2
"1347","06_29_22","06_30_22",187,"G","187G",128,12,"R14","W72","R14W72",1,"B","R14W72_exp1B","7_17_22","A",10,20,"S","A","A_10_20_S_A","A_10",10,5
"1348","08_01_22","8_05_22",252,"AA","252AA",174,12,"O21","W42","O21W42",3,"B","O21W42_exp3B","08_25_22","A",10,20,"F","S","A_10_20_F_S","A_10",2,2
"1349","08_01_22","8_05_22",252,"AA","252AA",174,12,"O21","W42","O21W42",3,"B","O21W42_exp3B","08_25_22","A",10,20,"F","S","A_10_20_F_S","A_10",6,2
"1350","08_01_22","8_05_22",252,"AA","252AA",174,12,"O21","W42","O21W42",3,"B","O21W42_exp3B","08_25_22","A",10,20,"F","S","A_10_20_F_S","A_10",10,5
"1351","06_22_22","06_24_22",153,"H","153H",104,12,"G37","Y32","G37Y32",1,"A","G37Y32_exp1A","7_15_22","A",5,30,"S","S","A_5_30_S_S","A_5",2,3
"1352","06_22_22","06_24_22",153,"H","153H",104,12,"G37","Y32","G37Y32",1,"A","G37Y32_exp1A","7_15_22","A",5,30,"S","S","A_5_30_S_S","A_5",6,2
"1353","06_22_22","06_24_22",153,"H","153H",104,12,"G37","Y32","G37Y32",1,"A","G37Y32_exp1A","7_15_22","A",5,30,"S","S","A_5_30_S_S","A_5",10,5
"1354","06_29_22","07_07_22",220,"F","220F",144,12,"Y8","B46","Y8B46",2,"A","Y8B46_exp2A","8_4_22","A",7.5,20,"S","A","A_7.5_20_S_A","A_7.5",2,3
"1355","06_29_22","07_07_22",220,"F","220F",144,12,"Y8","B46","Y8B46",2,"A","Y8B46_exp2A","8_4_22","A",7.5,20,"S","A","A_7.5_20_S_A","A_7.5",6,2
"1356","06_29_22","07_07_22",220,"F","220F",144,12,"Y8","B46","Y8B46",2,"A","Y8B46_exp2A","8_4_22","A",7.5,20,"S","A","A_7.5_20_S_A","A_7.5",10,5
"1357","06_22_22","06_24_22",150,"P","150P",102,5,"B14","G15","B14G15",1,"A","B14G15_exp1A","7_15_22","N",0,20,"F","A","N_0_20_F_A","N_0",2,2
"1358","06_22_22","06_24_22",150,"P","150P",102,5,"B14","G15","B14G15",1,"A","B14G15_exp1A","7_15_22","N",0,20,"F","A","N_0_20_F_A","N_0",6,2
"1359","06_22_22","06_24_22",150,"P","150P",102,5,"B14","G15","B14G15",1,"A","B14G15_exp1A","7_15_22","N",0,20,"F","A","N_0_20_F_A","N_0",10,5
"1360","06_29_22","07_07_22",227,"C","227C",148,11,"B22","G28","B22G28",3,"A","B22G28_exp3A","08_21_22","N",0,20,"S","A","N_0_20_S_A","N_0",2,2
"1361","06_29_22","07_07_22",227,"C","227C",148,11,"B22","G28","B22G28",3,"A","B22G28_exp3A","08_21_22","N",0,20,"S","A","N_0_20_S_A","N_0",6,2
"1362","06_29_22","07_07_22",227,"C","227C",148,11,"B22","G28","B22G28",3,"A","B22G28_exp3A","08_21_22","N",0,20,"S","A","N_0_20_S_A","N_0",10,5
"1363","08_01_22","08_03_22",243,"E","243E",167,1,"W2","O12","W2O12",3,"B","W2O12_exp3B","08_25_22","N",0,30,"S","S","N_0_30_S_S","N_0",2,5
"1364","08_01_22","08_03_22",243,"E","243E",167,1,"W2","O12","W2O12",3,"B","W2O12_exp3B","08_25_22","N",0,30,"S","S","N_0_30_S_S","N_0",6,2
"1365","08_01_22","08_03_22",243,"E","243E",167,1,"W2","O12","W2O12",3,"B","W2O12_exp3B","08_25_22","N",0,30,"S","S","N_0_30_S_S","N_0",10,5
"1366","06_22_22","06_24_22",150,"O","150O",102,4,"R5","W24","R5W24",1,"A","R5W24_exp1A","7_15_22","N",18,20,"S","S","N_18_20_S_S","N_18",2,2
"1367","06_22_22","06_24_22",150,"O","150O",102,4,"R5","W24","R5W24",1,"A","R5W24_exp1A","7_15_22","N",18,20,"S","S","N_18_20_S_S","N_18",6,2
"1368","06_22_22","06_24_22",150,"O","150O",102,4,"R5","W24","R5W24",1,"A","R5W24_exp1A","7_15_22","N",18,20,"S","S","N_18_20_S_S","N_18",10,5
"1369","06_22_22","06_25_22",163,"E","163E",111,9,"R10","W45","R10W45",1,"B","R10W45_exp1B","7_17_22","N",18,20,"F","A","N_18_20_F_A","N_18",2,1
"1370","06_22_22","06_25_22",163,"E","163E",111,9,"R10","W45","R10W45",1,"B","R10W45_exp1B","7_17_22","N",18,20,"F","A","N_18_20_F_A","N_18",6,2
"1371","06_22_22","06_25_22",163,"E","163E",111,9,"R10","W45","R10W45",1,"B","R10W45_exp1B","7_17_22","N",18,20,"F","A","N_18_20_F_A","N_18",10,5
"1372","06_29_22","06_30_22",183,"D","183D",125,9,"R10","W47","R10W47",1,"B","R10W47_exp1B","7_17_22","N",18,20,"F","A","N_18_20_F_A","N_18",2,2
"1373","06_29_22","06_30_22",183,"D","183D",125,9,"R10","W47","R10W47",1,"B","R10W47_exp1B","7_17_22","N",18,20,"F","A","N_18_20_F_A","N_18",6,2
"1374","06_29_22","06_30_22",183,"D","183D",125,9,"R10","W47","R10W47",1,"B","R10W47_exp1B","7_17_22","N",18,20,"F","A","N_18_20_F_A","N_18",10,5
"1375","06_22_22","06_24_22",159,"E","159E",109,14,"R3","W8","R3W8",2,"B","R3W8_exp2B","8_9_22","N",18,20,"F","A","N_18_20_F_A","N_18",2,1
"1376","06_22_22","06_24_22",159,"E","159E",109,14,"R3","W8","R3W8",2,"B","R3W8_exp2B","8_9_22","N",18,20,"F","A","N_18_20_F_A","N_18",6,2
"1377","06_22_22","06_24_22",159,"E","159E",109,14,"R3","W8","R3W8",2,"B","R3W8_exp2B","8_9_22","N",18,20,"F","A","N_18_20_F_A","N_18",10,5
"1378","06_29_22","07_01_22",207,"I","207I",138,1,"R7","W38","R7W38",2,"B","R7W38_exp2B","8_9_22","N",18,30,"F","S","N_18_30_F_S","N_18",2,1
"1379","06_29_22","07_01_22",207,"I","207I",138,1,"R7","W38","R7W38",2,"B","R7W38_exp2B","8_9_22","N",18,30,"F","S","N_18_30_F_S","N_18",6,2
"1380","06_29_22","07_01_22",207,"I","207I",138,1,"R7","W38","R7W38",2,"B","R7W38_exp2B","8_9_22","N",18,30,"F","S","N_18_30_F_S","N_18",10,5
"1381","06_29_22","06_30_22",194,"B","194B",130,15,"Y13","B70","Y13B70",2,"A","Y13B70_exp2A","8_4_22","N",5,30,"F","A","N_5_30_F_A","N_5",2,1
"1382","06_29_22","06_30_22",194,"B","194B",130,15,"Y13","B70","Y13B70",2,"A","Y13B70_exp2A","8_4_22","N",5,30,"F","A","N_5_30_F_A","N_5",6,2
"1383","06_29_22","06_30_22",194,"B","194B",130,15,"Y13","B70","Y13B70",2,"A","Y13B70_exp2A","8_4_22","N",5,30,"F","A","N_5_30_F_A","N_5",10,5
"1384","08_01_22","08_03_22",243,"G","243G",167,3,"W12","O55","W12O55",3,"B","W12O55_exp3B","08_25_22","N",5,30,"S","S","N_5_30_S_S","N_5",2,3
"1385","08_01_22","08_03_22",243,"G","243G",167,3,"W12","O55","W12O55",3,"B","W12O55_exp3B","08_25_22","N",5,30,"S","S","N_5_30_S_S","N_5",6,2
"1386","08_01_22","08_03_22",243,"G","243G",167,3,"W12","O55","W12O55",3,"B","W12O55_exp3B","08_25_22","N",5,30,"S","S","N_5_30_S_S","N_5",10,5
"1387","08_01_22","08_02_22",237,"B","237B",154,4,"G38","Y34","G38Y34",3,"A","G38Y34_exp3A","08_21_22","A",5,30,"S","A","A_5_30_S_A","A_5",2,1
"1388","08_01_22","08_02_22",237,"B","237B",154,4,"G38","Y34","G38Y34",3,"A","G38Y34_exp3A","08_21_22","A",5,30,"S","A","A_5_30_S_A","A_5",6,3
"1389","08_01_22","08_02_22",237,"B","237B",154,4,"G38","Y34","G38Y34",3,"A","G38Y34_exp3A","08_21_22","A",5,30,"S","A","A_5_30_S_A","A_5",10,0
"1390","08_01_22","08_03_22",241,"D","241D",163,6,"R10","W49","R10W49",3,"A","R10W49_exp3A","08_21_22","N",18,20,"S","S","N_18_20_S_S","N_18",2,2
"1391","08_01_22","08_03_22",241,"D","241D",163,6,"R10","W49","R10W49",3,"A","R10W49_exp3A","08_21_22","N",18,20,"S","S","N_18_20_S_S","N_18",6,3
"1392","08_01_22","08_03_22",241,"D","241D",163,6,"R10","W49","R10W49",3,"A","R10W49_exp3A","08_21_22","N",18,20,"S","S","N_18_20_S_S","N_18",10,0
"1393","08_01_22","08_03_22",240,"R","240R",162,12,"Y2","B13","Y2B13",3,"A","Y2B13_exp3A","08_21_22","N",5,20,"F","S","N_5_20_F_S","N_5",2,1
"1394","08_01_22","08_03_22",240,"R","240R",162,12,"Y2","B13","Y2B13",3,"A","Y2B13_exp3A","08_21_22","N",5,20,"F","S","N_5_20_F_S","N_5",6,3
"1395","08_01_22","08_03_22",240,"R","240R",162,12,"Y2","B13","Y2B13",3,"A","Y2B13_exp3A","08_21_22","N",5,20,"F","S","N_5_20_F_S","N_5",10,0
"1396","08_01_22","08_02_22",237,"AV","237AV",157,2,"Y2","B22","Y2B22",3,"A","Y2B22_exp3A","08_21_22","N",5,20,"F","A","N_5_20_F_A","N_5",2,2
"1397","08_01_22","08_02_22",237,"AV","237AV",157,2,"Y2","B22","Y2B22",3,"A","Y2B22_exp3A","08_21_22","N",5,20,"F","A","N_5_20_F_A","N_5",6,3
"1398","08_01_22","08_02_22",237,"AV","237AV",157,2,"Y2","B22","Y2B22",3,"A","Y2B22_exp3A","08_21_22","N",5,20,"F","A","N_5_20_F_A","N_5",10,0
"1399","08_01_22","08_03_22",239,"D","239D",160,8,"Y2","B24","Y2B24",3,"A","Y2B24_exp3A","08_21_22","N",5,20,"F","S","N_5_20_F_S","N_5",2,2
"1400","08_01_22","08_03_22",239,"D","239D",160,8,"Y2","B24","Y2B24",3,"A","Y2B24_exp3A","08_21_22","N",5,20,"F","S","N_5_20_F_S","N_5",6,3
"1401","08_01_22","08_03_22",239,"D","239D",160,8,"Y2","B24","Y2B24",3,"A","Y2B24_exp3A","08_21_22","N",5,20,"F","S","N_5_20_F_S","N_5",10,0
"1402","08_01_22","08_03_22",241,"C","241C",163,5,"Y3","B29","Y3B29",3,"A","Y3B29_exp3A","08_21_22","N",5,20,"S","S","N_5_20_S_S","N_5",2,2
"1403","08_01_22","08_03_22",241,"C","241C",163,5,"Y3","B29","Y3B29",3,"A","Y3B29_exp3A","08_21_22","N",5,20,"S","S","N_5_20_S_S","N_5",6,3
"1404","08_01_22","08_03_22",241,"C","241C",163,5,"Y3","B29","Y3B29",3,"A","Y3B29_exp3A","08_21_22","N",5,20,"S","S","N_5_20_S_S","N_5",10,0
"1405","06_22_22","06_23_22",143,"A","143A",97,14,"B24","G40","B24G40",1,"A","B24G40_exp1A","7_15_22","A",0,20,"F","S","A_0_20_F_S","A_0",2,1
"1406","06_22_22","06_23_22",143,"A","143A",97,14,"B24","G40","B24G40",1,"A","B24G40_exp1A","7_15_22","A",0,20,"F","S","A_0_20_F_S","A_0",6,3
"1407","06_22_22","06_23_22",143,"A","143A",97,14,"B24","G40","B24G40",1,"A","B24G40_exp1A","7_15_22","A",0,20,"F","S","A_0_20_F_S","A_0",10,1
"1408","06_22_22","06_24_22",153,"C","153C",104,7,"B34","G3310","B34G3310",1,"A","B34G3310_exp1A","7_15_22","A",0,20,"S","S","A_0_20_S_S","A_0",2,1
