num,date,exp_num,exp_subrun,resp_run,e_coli_plate,vial_ID,vial_id_copy_pasted,resp_rate,resp_rate_SA_corr,abs_resp_rate_SA_corr,treat_ID_full,treat_ID_collapsed_controls,food_sym_state,N_species_dose,N_species,control_or_nutrient,N_dose,temp,food,sym_state,beetag,exp_run_full,beetag_exprun,col_num,jar_unique_ID,broken_or_damaged
24,08_20_22,2,B,1,1,D6,D6,NA,-0.117255949,0.117255949,A_5_30_F_A,A_5_30_F_A,F_A,A_5,A,Ammonium,5,30,F,A,G29Y71,2B,G29Y71_exp2B,213,109,0
24,09_01_22,3,A,1,1,D6,D6,-0.00513,-0.055065087,0.055065087,A_5_30_F_A,A_5_30_F_A,F_A,A_5,A,Ammonium,5,30,F,A,G35Y12,3A,G35Y12_exp3A,235,143,0
23,09_01_22,3,A,1,0,C6,C6,-0.00488,-0.131206257,0.131206257,A_5_30_F_A,A_5_30_F_A,F_A,A_5,A,Ammonium,5,30,F,A,G35Y21,3A,G35Y21_exp3A,237,143,0
23,09_05_22,3,B,1,0,C6,C6,-0.00703,-0.110733922,0.110733922,A_5_30_F_A,A_5_30_F_A,F_A,A_5,A,Ammonium,5,30,F,A,W8O36,3B,W8O36_exp3B,242,192,0
24,09_05_22,3,B,1,1,D6,D6,-0.00617,-0.059093275,0.059093275,A_5_30_F_A,A_5_30_F_A,F_A,A_5,A,Ammonium,5,30,F,A,W8O37,3B,W8O37_exp3B,245,192,0
3,7_26_22,1,A,2,0,C1,C1,-0.00283,-0.028636209,0.028636209,A_5_30_F_S,A_5_30_F_S,F_S,A_5,A,Ammonium,5,30,F,S,G32Y92,1A,G32Y92_exp1A,152,14,0
24,7_26_22,1,A,1,0,D6,D6,-0.00785,-0.105430925,0.105430925,A_5_30_F_S,A_5_30_F_S,F_S,A_5,A,Ammonium,5,30,F,S,G32Y93,1A,G32Y93_exp1A,157,14,0
24,7_26_22,1,B,1,0,D6,D6,-0.00361,-0.043698219,0.043698219,A_5_30_F_S,A_5_30_F_S,F_S,A_5,A,Ammonium,5,30,F,S,G33Y1,1B,G33Y1_exp1B,181,44,0
3,7_26_22,1,B,2,0,C1,C1,-0.00447,-0.304995179,0.304995179,A_5_30_F_S,A_5_30_F_S,F_S,A_5,A,Ammonium,5,30,F,S,G33Y100,1B,G33Y100_exp1B,167,44,0
24,08_15_22,2,A,1,0,D6,D6,-0.00378,-0.067492114,0.067492114,A_5_30_F_S,A_5_30_F_S,F_S,A_5,A,Ammonium,5,30,F,S,G35Y23,2A,G35Y23_exp2A,198,79,0
24,08_20_22,2,B,1,0,D6,D6,NA,-0.040067399,0.040067399,A_5_30_F_S,A_5_30_F_S,F_S,A_5,A,Ammonium,5,30,F,S,G29Y72,2B,G29Y72_exp2B,196,109,0
4,09_01_22,3,A,2,1,D1,D1,-0.00594,-0.057164025,0.057164025,A_5_30_F_S,A_5_30_F_S,F_S,A_5,A,Ammonium,5,30,F,S,G35Y23,3A,G35Y23_exp3A,240,143,0
24,09_01_22,3,A,1,0,D6,D6,-0.0057,-0.041775429,0.041775429,A_5_30_F_S,A_5_30_F_S,F_S,A_5,A,Ammonium,5,30,F,S,G35Y24,3A,G35Y24_exp3A,241,143,0
24,09_05_22,3,B,1,0,D6,D6,-0.00596,-0.058769414,0.058769414,A_5_30_F_S,A_5_30_F_S,F_S,A_5,A,Ammonium,5,30,F,S,W8O38,3B,W8O38_exp3B,248,192,0
4,09_05_22,3,B,2,1,D1,D1,-0.00315,-0.065148121,0.065148121,A_5_30_F_S,A_5_30_F_S,F_S,A_5,A,Ammonium,5,30,F,S,W8O40,3B,W8O40_exp3B,243,192,0
4,7_26_22,1,A,2,0,D1,D1,-0.00376,-0.055828538,0.055828538,A_5_30_S_A,A_5_30_S_A,S_A,A_5,A,Ammonium,5,30,S,A,G37Y29,1A,G37Y29_exp1A,155,16,0
4,7_26_22,1,A,2,1,D1,D1,-0.00644,-0.080641366,0.080641366,A_5_30_S_A,A_5_30_S_A,S_A,A_5,A,Ammonium,5,30,S,A,G37Y30,1A,G37Y30_exp1A,157,16,0
4,7_26_22,1,B,2,0,D1,D1,-0.00114,-0.025687992,0.025687992,A_5_30_S_A,A_5_30_S_A,S_A,A_5,A,Ammonium,5,30,S,A,Y12B62,1B,Y12B62_exp1B,169,56,0
4,7_26_22,1,B,2,1,D1,D1,-0.00186,-0.050957932,0.050957932,A_5_30_S_A,A_5_30_S_A,S_A,A_5,A,Ammonium,5,30,S,A,Y12B64,1B,Y12B64_exp1B,187,56,0
4,08_15_22,2,A,2,0,D1,D1,-0.0022,-0.049422545,0.049422545,A_5_30_S_A,A_5_30_S_A,S_A,A_5,A,Ammonium,5,30,S,A,G38Y35,2A,G38Y35_exp2A,221,80,0
5,08_15_22,2,A,2,1,A2,A2,-0.00279,-0.047941039,0.047941039,A_5_30_S_A,A_5_30_S_A,S_A,A_5,A,Ammonium,5,30,S,A,G38Y36,2A,G38Y36_exp2A,175,80,0
4,08_20_22,2,B,2,0,D1,D1,-0.00415,-0.158342226,0.158342226,A_5_30_S_A,A_5_30_S_A,S_A,A_5,A,Ammonium,5,30,S,A,G31Y80,2B,G31Y80_exp2B,178,110,0
5,08_20_22,2,B,2,1,A2,A2,-0.00304,-0.177273056,0.177273056,A_5_30_S_A,A_5_30_S_A,S_A,A_5,A,Ammonium,5,30,S,A,G31Y82,2B,G31Y82_exp2B,225,110,0
5,09_01_22,3,A,2,1,A2,A2,-0.00274,-0.128099238,0.128099238,A_5_30_S_A,A_5_30_S_A,S_A,A_5,A,Ammonium,5,30,S,A,G38Y35,3A,G38Y35_exp3A,237,144,0
4,09_01_22,3,A,2,0,D1,D1,-0.00591,-0.160539969,0.160539969,A_5_30_S_A,A_5_30_S_A,S_A,A_5,A,Ammonium,5,30,S,A,G38Y36,3A,G38Y36_exp3A,238,144,0
5,09_05_22,3,B,2,1,A2,A2,-0.00468,-0.071933297,0.071933297,A_5_30_S_A,A_5_30_S_A,S_A,A_5,A,Ammonium,5,30,S,A,W10O42,3B,W10O42_exp3B,250,178,0
5,7_26_22,1,A,2,0,A2,A2,-0.00559,-0.075480834,0.075480834,A_5_30_S_S,A_5_30_S_S,S_S,A_5,A,Ammonium,5,30,S,S,G37Y32,1A,G37Y32_exp1A,153,16,0
5,7_26_22,1,A,2,1,A2,A2,-0.00461,-0.092303003,0.092303003,A_5_30_S_S,A_5_30_S_S,S_S,A_5,A,Ammonium,5,30,S,S,G37Y33,1A,G37Y33_exp1A,157,16,0
5,7_26_22,1,B,2,0,A2,A2,-0.00471,-0.060021205,0.060021205,A_5_30_S_S,A_5_30_S_S,S_S,A_5,A,Ammonium,5,30,S,S,Y12B65,1B,Y12B65_exp1B,167,56,0
5,7_26_22,1,B,2,1,A2,A2,-0.00294,-0.086852766,0.086852766,A_5_30_S_S,A_5_30_S_S,S_S,A_5,A,Ammonium,5,30,S,S,Y12B67,1B,Y12B67_exp1B,182,56,0
5,08_15_22,2,A,2,0,A2,A2,-0.00223,-0.031862701,0.031862701,A_5_30_S_S,A_5_30_S_S,S_S,A_5,A,Ammonium,5,30,S,S,G38Y37,2A,G38Y37_exp2A,205,80,0
6,08_15_22,2,A,2,1,B2,B2,-0.00745,NA,NA,A_5_30_S_S,A_5_30_S_S,S_S,A_5,A,Ammonium,5,30,S,S,G38Y38,2A,G38Y38_exp2A,222,80,0
5,08_20_22,2,B,2,0,A2,A2,-0.00331,-0.039156444,0.039156444,A_5_30_S_S,A_5_30_S_S,S_S,A_5,A,Ammonium,5,30,S,S,G31Y83,2B,G31Y83_exp2B,198,110,0
6,08_20_22,2,B,2,1,B2,B2,-0.00404,-0.06505312,0.06505312,A_5_30_S_S,A_5_30_S_S,S_S,A_5,A,Ammonium,5,30,S,S,G31Y84,2B,G31Y84_exp2B,218,110,0
6,09_01_22,3,A,2,1,B2,B2,-0.0043,-0.066041758,0.066041758,A_5_30_S_S,A_5_30_S_S,S_S,A_5,A,Ammonium,5,30,S,S,G38Y37,3A,G38Y37_exp3A,240,144,0
5,09_01_22,3,A,2,0,A2,A2,-0.00659,-0.053233623,0.053233623,A_5_30_S_S,A_5_30_S_S,S_S,A_5,A,Ammonium,5,30,S,S,G38Y38,3A,G38Y38_exp3A,241,144,0
5,09_05_22,3,B,2,0,A2,A2,-0.00484,-0.058555129,0.058555129,A_5_30_S_S,A_5_30_S_S,S_S,A_5,A,Ammonium,5,30,S,S,W10O44,3B,W10O44_exp3B,255,178,0
6,09_05_22,3,B,2,1,B2,B2,-0.00305,-0.032176449,0.032176449,A_5_30_S_S,A_5_30_S_S,S_S,A_5,A,Ammonium,5,30,S,S,W10O45,3B,W10O45_exp3B,254,178,0
14,7_26_22,1,A,2,1,B4,B4,-0.00281,-0.062696415,0.062696415,A_7.5_20_F_A,A_7.5_20_F_A,F_A,A_7.5,A,Ammonium,7.5,20,F,A,Y11B55,1A,Y11B55_exp1A,153,27,0
14,7_26_22,1,A,2,0,B4,B4,-0.00433,-0.039049428,0.039049428,A_7.5_20_F_A,A_7.5_20_F_A,F_A,A_7.5,A,Ammonium,7.5,20,F,A,Y11B56,1A,Y11B56_exp1A,143,27,0
14,7_26_22,1,B,2,0,B4,B4,-0.00422,-0.110660737,0.110660737,A_7.5_20_F_A,A_7.5_20_F_A,F_A,A_7.5,A,Ammonium,7.5,20,F,A,Y20B95,1B,Y20B95_exp1B,178,58,0
14,7_26_22,1,B,2,1,B4,B4,-0.00251,-0.075829081,0.075829081,A_7.5_20_F_A,A_7.5_20_F_A,F_A,A_7.5,A,Ammonium,7.5,20,F,A,Y20B97,1B,Y20B97_exp1B,184,58,0
14,08_15_22,2,A,2,0,B4,B4,-0.00188,-0.049037021,0.049037021,A_7.5_20_F_A,A_7.5_20_F_A,F_A,A_7.5,A,Ammonium,7.5,20,F,A,Y7B40,2A,Y7B40_exp2A,195,95,0
15,08_15_22,2,A,2,1,C4,C4,-0.00536,-0.094291373,0.094291373,A_7.5_20_F_A,A_7.5_20_F_A,F_A,A_7.5,A,Ammonium,7.5,20,F,A,Y7B42,2A,Y7B42_exp2A,232,95,0
14,08_20_22,2,B,2,0,B4,B4,-0.00286,-0.215172137,0.215172137,A_7.5_20_F_A,A_7.5_20_F_A,F_A,A_7.5,A,Ammonium,7.5,20,F,A,Y10B50,2B,Y10B50_exp2B,170,122,0
15,08_20_22,2,B,2,1,C4,C4,-0.00717,-0.156278457,0.156278457,A_7.5_20_F_A,A_7.5_20_F_A,F_A,A_7.5,A,Ammonium,7.5,20,F,A,Y10B51,2B,Y10B51_exp2B,213,122,0
14,09_01_22,3,A,2,0,B4,B4,-0.00276,-0.041477718,0.041477718,A_7.5_20_F_A,A_7.5_20_F_A,F_A,A_7.5,A,Ammonium,7.5,20,F,A,Y4B30,3A,Y4B30_exp3A,234,158,0
15,09_01_22,3,A,2,1,C4,C4,-0.00594,-0.105514307,0.105514307,A_7.5_20_F_A,A_7.5_20_F_A,F_A,A_7.5,A,Ammonium,7.5,20,F,A,Y4B32,3A,Y4B32_exp3A,237,158,0
14,09_05_22,3,B,2,0,B4,B4,-0.00336,-0.10360404,0.10360404,A_7.5_20_F_A,A_7.5_20_F_A,F_A,A_7.5,A,Ammonium,7.5,20,F,A,O14Y13,3B,O14Y13_exp3B,242,166,0
15,09_05_22,3,B,2,1,C4,C4,-0.00512,-0.075858683,0.075858683,A_7.5_20_F_A,A_7.5_20_F_A,F_A,A_7.5,A,Ammonium,7.5,20,F,A,O14Y14,3B,O14Y14_exp3B,244,166,0
15,7_26_22,1,A,2,1,C4,C4,-0.00511,-0.143683304,0.143683304,A_7.5_20_F_S,A_7.5_20_F_S,F_S,A_7.5,A,Ammonium,7.5,20,F,S,Y11B58,1A,Y11B58_exp1A,152,27,0
15,7_26_22,1,A,2,0,C4,C4,-0.00434,-0.109400745,0.109400745,A_7.5_20_F_S,A_7.5_20_F_S,F_S,A_7.5,A,Ammonium,7.5,20,F,S,Y11B59,1A,Y11B59_exp1A,155,27,0
15,7_26_22,1,B,2,0,C4,C4,-0.00552,-0.125016874,0.125016874,A_7.5_20_F_S,A_7.5_20_F_S,F_S,A_7.5,A,Ammonium,7.5,20,F,S,Y20B100,1B,Y20B100_exp1B,166,58,0
15,7_26_22,1,B,2,1,C4,C4,-0.00597,-0.111943937,0.111943937,A_7.5_20_F_S,A_7.5_20_F_S,F_S,A_7.5,A,Ammonium,7.5,20,F,S,Y20B17,1B,Y20B17_exp1B,175,58,0
15,08_15_22,2,A,2,0,C4,C4,-0.00252,-0.052395757,0.052395757,A_7.5_20_F_S,A_7.5_20_F_S,F_S,A_7.5,A,Ammonium,7.5,20,F,S,Y7B43,2A,Y7B43_exp2A,198,95,0
16,08_15_22,2,A,2,1,D4,D4,-0.00709,-0.18434537,0.18434537,A_7.5_20_F_S,A_7.5_20_F_S,F_S,A_7.5,A,Ammonium,7.5,20,F,S,Y7B44,2A,Y7B44_exp2A,220,95,0
15,08_20_22,2,B,2,0,C4,C4,-0.00106,-0.038862393,0.038862393,A_7.5_20_F_S,A_7.5_20_F_S,F_S,A_7.5,A,Ammonium,7.5,20,F,S,Y10B53,2B,Y10B53_exp2B,211,122,0
16,08_20_22,2,B,2,1,D4,D4,-0.00522,-0.076132605,0.076132605,A_7.5_20_F_S,A_7.5_20_F_S,F_S,A_7.5,A,Ammonium,7.5,20,F,S,Y10B54,2B,Y10B54_exp2B,185,122,0
15,09_01_22,3,A,2,0,C4,C4,-0.00415,-0.102927682,0.102927682,A_7.5_20_F_S,A_7.5_20_F_S,F_S,A_7.5,A,Ammonium,7.5,20,F,S,Y4B33,3A,Y4B33_exp3A,240,158,0
16,09_01_22,3,A,2,1,D4,D4,-0.00298,-0.078028034,0.078028034,A_7.5_20_F_S,A_7.5_20_F_S,F_S,A_7.5,A,Ammonium,7.5,20,F,S,Y4B34,3A,Y4B34_exp3A,241,158,0
15,09_05_22,3,B,2,0,C4,C4,-0.00658,-0.139648065,0.139648065,A_7.5_20_F_S,A_7.5_20_F_S,F_S,A_7.5,A,Ammonium,7.5,20,F,S,O14Y15,3B,O14Y15_exp3B,248,166,0
16,09_05_22,3,B,2,1,D4,D4,-0.00317,-0.071616252,0.071616252,A_7.5_20_F_S,A_7.5_20_F_S,F_S,A_7.5,A,Ammonium,7.5,20,F,S,O14Y20,3B,O14Y20_exp3B,239,166,0
16,7_26_22,1,A,2,0,D4,D4,-0.00533,-0.088052864,0.088052864,A_7.5_20_S_A,A_7.5_20_S_A,S_A,A_7.5,A,Ammonium,7.5,20,S,A,Y17B87,1A,Y17B87_exp1A,162,30,0
16,7_26_22,1,A,2,1,D4,D4,-0.0042,-0.14476369,0.14476369,A_7.5_20_S_A,A_7.5_20_S_A,S_A,A_7.5,A,Ammonium,7.5,20,S,A,Y17B90,1A,Y17B90_exp1A,154,30,0
16,7_26_22,1,B,2,0,D4,D4,-0.00387,-0.111494448,0.111494448,A_7.5_20_S_A,A_7.5_20_S_A,S_A,A_7.5,A,Ammonium,7.5,20,S,A,Y23B1026,1B,Y23B1026_exp1B,187,59,0
16,7_26_22,1,B,2,1,D4,D4,-0.00245,-0.079567353,0.079567353,A_7.5_20_S_A,A_7.5_20_S_A,S_A,A_7.5,A,Ammonium,7.5,20,S,A,Y23B2009,1B,Y23B2009_exp1B,169,59,0
16,08_15_22,2,A,2,0,D4,D4,-0.00235,-0.124782775,0.124782775,A_7.5_20_S_A,A_7.5_20_S_A,S_A,A_7.5,A,Ammonium,7.5,20,S,A,Y8B45,2A,Y8B45_exp2A,197,96,0
17,08_15_22,2,A,2,1,A5,A5,-0.00322,-0.04859749,0.04859749,A_7.5_20_S_A,A_7.5_20_S_A,S_A,A_7.5,A,Ammonium,7.5,20,S,A,Y8B47,2A,Y8B47_exp2A,233,96,0
16,08_20_22,2,B,2,0,D4,D4,-0.00528,-0.097327146,0.097327146,A_7.5_20_S_A,A_7.5_20_S_A,S_A,A_7.5,A,Ammonium,7.5,20,S,A,Y11B55,2B,Y11B55_exp2B,190,123,0
17,08_20_22,2,B,2,1,A5,A5,-0.00417,-0.203945882,0.203945882,A_7.5_20_S_A,A_7.5_20_S_A,S_A,A_7.5,A,Ammonium,7.5,20,S,A,Y11B56,2B,Y11B56_exp2B,216,123,0
16,09_01_22,3,A,2,0,D4,D4,-0.00239,-0.050906681,0.050906681,A_7.5_20_S_A,A_7.5_20_S_A,S_A,A_7.5,A,Ammonium,7.5,20,S,A,Y7B40,3A,Y7B40_exp3A,236,159,0
17,09_01_22,3,A,2,1,A5,A5,-0.00693,-0.107109211,0.107109211,A_7.5_20_S_A,A_7.5_20_S_A,S_A,A_7.5,A,Ammonium,7.5,20,S,A,Y7B42,3A,Y7B42_exp3A,238,159,0
16,09_05_22,3,B,2,0,D4,D4,-0.00667,-0.170210672,0.170210672,A_7.5_20_S_A,A_7.5_20_S_A,S_A,A_7.5,A,Ammonium,7.5,20,S,A,O15Y21,3B,O15Y21_exp3B,242,167,0
17,09_05_22,3,B,2,1,A5,A5,-0.00489,-0.13426739,0.13426739,A_7.5_20_S_A,A_7.5_20_S_A,S_A,A_7.5,A,Ammonium,7.5,20,S,A,O15Y22,3B,O15Y22_exp3B,247,167,0
17,7_26_22,1,A,2,1,A5,A5,-0.00445,-0.112740043,0.112740043,A_7.5_20_S_S,A_7.5_20_S_S,S_S,A_7.5,A,Ammonium,7.5,20,S,S,Y17B92,1A,Y17B92_exp1A,144,30,0
17,7_26_22,1,A,2,0,A5,A5,-0.00444,-0.087918457,0.087918457,A_7.5_20_S_S,A_7.5_20_S_S,S_S,A_7.5,A,Ammonium,7.5,20,S,S,Y17B94,1A,Y17B94_exp1A,157,30,0
17,7_26_22,1,B,2,0,A5,A5,-0.00293,-0.028406337,0.028406337,A_7.5_20_S_S,A_7.5_20_S_S,S_S,A_7.5,A,Ammonium,7.5,20,S,S,Y23B1927,1B,Y23B1927_exp1B,167,59,0
17,7_26_22,1,B,2,1,A5,A5,-0.00356,-0.02985483,0.02985483,A_7.5_20_S_S,A_7.5_20_S_S,S_S,A_7.5,A,Ammonium,7.5,20,S,S,Y23B3299,1B,Y23B3299_exp1B,182,59,0
17,08_15_22,2,A,2,0,A5,A5,-0.00316,-0.105747002,0.105747002,A_7.5_20_S_S,A_7.5_20_S_S,S_S,A_7.5,A,Ammonium,7.5,20,S,S,Y8B48,2A,Y8B48_exp2A,201,96,0
18,08_15_22,2,A,2,1,B5,B5,-0.0063,-0.098215003,0.098215003,A_7.5_20_S_S,A_7.5_20_S_S,S_S,A_7.5,A,Ammonium,7.5,20,S,S,Y8B49,2A,Y8B49_exp2A,222,96,0
17,08_20_22,2,B,2,0,A5,A5,-0.00218,-0.092787646,0.092787646,A_7.5_20_S_S,A_7.5_20_S_S,S_S,A_7.5,A,Ammonium,7.5,20,S,S,Y11B58,2B,Y11B58_exp2B,217,123,0
18,08_20_22,2,B,2,1,B5,B5,-0.0056,-0.220198414,0.220198414,A_7.5_20_S_S,A_7.5_20_S_S,S_S,A_7.5,A,Ammonium,7.5,20,S,S,Y11B59,2B,Y11B59_exp2B,233,123,0
17,09_01_22,3,A,2,0,A5,A5,-0.00312,-0.083890523,0.083890523,A_7.5_20_S_S,A_7.5_20_S_S,S_S,A_7.5,A,Ammonium,7.5,20,S,S,Y7B43,3A,Y7B43_exp3A,240,159,0
18,09_01_22,3,A,2,1,B5,B5,-0.00516,-0.079471842,0.079471842,A_7.5_20_S_S,A_7.5_20_S_S,S_S,A_7.5,A,Ammonium,7.5,20,S,S,Y7B44,3A,Y7B44_exp3A,241,159,0
17,09_05_22,3,B,2,0,A5,A5,-0.00438,-0.13534876,0.13534876,A_7.5_20_S_S,A_7.5_20_S_S,S_S,A_7.5,A,Ammonium,7.5,20,S,S,O15Y23,3B,O15Y23_exp3B,249,167,0
18,09_05_22,3,B,2,1,B5,B5,-0.00863,-0.18976481,0.18976481,A_7.5_20_S_S,A_7.5_20_S_S,S_S,A_7.5,A,Ammonium,7.5,20,S,S,O15Y25,3B,O15Y25_exp3B,252,167,0
18,7_26_22,1,A,2,1,B5,B5,-0.00417,-0.1530478,0.1530478,A_7.5_30_F_A,A_7.5_30_F_A,F_A,A_7.5,A,Ammonium,7.5,30,F,A,Y15B80,1A,Y15B80_exp1A,161,29,0
18,7_26_22,1,A,2,0,B5,B5,-0.00227,-0.054938458,0.054938458,A_7.5_30_F_A,A_7.5_30_F_A,F_A,A_7.5,A,Ammonium,7.5,30,F,A,Y15B82,1A,Y15B82_exp1A,145,29,0
18,7_26_22,1,B,2,0,B5,B5,-0.00246,-0.078201708,0.078201708,A_7.5_30_F_A,A_7.5_30_F_A,F_A,A_7.5,A,Ammonium,7.5,30,F,A,Y3B25,1B,Y3B25_exp1B,167,60,0
18,7_26_22,1,B,2,1,B5,B5,-0.00423,-0.12445589,0.12445589,A_7.5_30_F_A,A_7.5_30_F_A,F_A,A_7.5,A,Ammonium,7.5,30,F,A,Y3B26,1B,Y3B26_exp1B,178,60,0
18,08_15_22,2,A,2,0,B5,B5,-0.00269,-0.054060883,0.054060883,A_7.5_30_F_A,A_7.5_30_F_A,F_A,A_7.5,A,Ammonium,7.5,30,F,A,Y20B100,2A,Y20B100_exp2A,232,91,0
19,08_15_22,2,A,2,1,C5,C5,-0.00373,-0.074222978,0.074222978,A_7.5_30_F_A,A_7.5_30_F_A,F_A,A_7.5,A,Ammonium,7.5,30,F,A,Y20B97,2A,Y20B97_exp2A,210,91,0
18,08_20_22,2,B,2,0,B5,B5,-0.00256,-0.050182969,0.050182969,A_7.5_30_F_A,A_7.5_30_F_A,F_A,A_7.5,A,Ammonium,7.5,30,F,A,Y17B87,2B,Y17B87_exp2B,171,126,0
19,09_01_22,3,A,2,1,C5,C5,-0.00375,-0.06973549,0.06973549,A_7.5_30_F_A,A_7.5_30_F_A,F_A,A_7.5,A,Ammonium,7.5,30,F,A,Y13B71,3A,Y13B71_exp3A,237,154,0
18,09_01_22,3,A,2,0,B5,B5,-0.00421,-0.11760635,0.11760635,A_7.5_30_F_A,A_7.5_30_F_A,F_A,A_7.5,A,Ammonium,7.5,30,F,A,Y13B72,3A,Y13B72_exp3A,237,154,0
18,09_05_22,3,B,2,0,B5,B5,-0.00238,-0.057606518,0.057606518,A_7.5_30_F_A,A_7.5_30_F_A,F_A,A_7.5,A,Ammonium,7.5,30,F,A,W13O56,3B,W13O56_exp3B,242,181,0
19,09_05_22,3,B,2,1,C5,C5,-0.00617,-0.04921182,0.04921182,A_7.5_30_F_A,A_7.5_30_F_A,F_A,A_7.5,A,Ammonium,7.5,30,F,A,W13O57,3B,W13O57_exp3B,247,181,0
19,7_26_22,1,A,2,1,C5,C5,-0.00259,-0.06843175,0.06843175,A_7.5_30_F_S,A_7.5_30_F_S,F_S,A_7.5,A,Ammonium,7.5,30,F,S,Y15B83,1A,Y15B83_exp1A,144,29,0
19,7_26_22,1,A,2,0,C5,C5,-0.00396,-0.08307346,0.08307346,A_7.5_30_F_S,A_7.5_30_F_S,F_S,A_7.5,A,Ammonium,7.5,30,F,S,Y15B85,1A,Y15B85_exp1A,157,29,0
19,7_26_22,1,B,2,0,C5,C5,-0.00354,-0.064860262,0.064860262,A_7.5_30_F_S,A_7.5_30_F_S,F_S,A_7.5,A,Ammonium,7.5,30,F,S,Y3B28,1B,Y3B28_exp1B,167,60,0
19,7_26_22,1,B,2,1,C5,C5,-0.00398,-0.056825857,0.056825857,A_7.5_30_F_S,A_7.5_30_F_S,F_S,A_7.5,A,Ammonium,7.5,30,F,S,Y3B29,1B,Y3B29_exp1B,181,60,0
19,08_15_22,2,A,2,0,C5,C5,-0.00159,-0.050092879,0.050092879,A_7.5_30_F_S,A_7.5_30_F_S,F_S,A_7.5,A,Ammonium,7.5,30,F,S,Y20B17,2A,Y20B17_exp2A,198,91,0
20,08_15_22,2,A,2,1,D5,D5,-0.00316,-0.050275385,0.050275385,A_7.5_30_F_S,A_7.5_30_F_S,F_S,A_7.5,A,Ammonium,7.5,30,F,S,Y20B21,2A,Y20B21_exp2A,221,91,0
19,08_20_22,2,B,2,0,C5,C5,-0.00237,-0.078841582,0.078841582,A_7.5_30_F_S,A_7.5_30_F_S,F_S,A_7.5,A,Ammonium,7.5,30,F,S,Y17B92,2B,Y17B92_exp2B,196,126,0
20,08_20_22,2,B,2,1,D5,D5,-0.00252,-0.076799296,0.076799296,A_7.5_30_F_S,A_7.5_30_F_S,F_S,A_7.5,A,Ammonium,7.5,30,F,S,Y17B94,2B,Y17B94_exp2B,233,126,0
20,09_01_22,3,A,2,1,D5,D5,-0.00419,-0.076712904,0.076712904,A_7.5_30_F_S,A_7.5_30_F_S,F_S,A_7.5,A,Ammonium,7.5,30,F,S,Y13B73,3A,Y13B73_exp3A,240,154,0
19,09_01_22,3,A,2,0,C5,C5,-0.00498,-0.077498634,0.077498634,A_7.5_30_F_S,A_7.5_30_F_S,F_S,A_7.5,A,Ammonium,7.5,30,F,S,Y13B74,3A,Y13B74_exp3A,241,154,0
19,09_05_22,3,B,2,0,C5,C5,-0.00396,-0.037670495,0.037670495,A_7.5_30_F_S,A_7.5_30_F_S,F_S,A_7.5,A,Ammonium,7.5,30,F,S,W13O58,3B,W13O58_exp3B,248,181,0
20,09_05_22,3,B,2,1,D5,D5,-0.00282,-0.044668506,0.044668506,A_7.5_30_F_S,A_7.5_30_F_S,F_S,A_7.5,A,Ammonium,7.5,30,F,S,W13O60,3B,W13O60_exp3B,249,181,0
20,7_26_22,1,A,2,1,D5,D5,-0.0039,-0.111078813,0.111078813,A_7.5_30_S_A,A_7.5_30_S_A,S_A,A_7.5,A,Ammonium,7.5,30,S,A,Y21B5628,1A,Y21B5628_exp1A,156,32,0
20,7_26_22,1,A,2,0,D5,D5,-0.00579,-0.058328524,0.058328524,A_7.5_30_S_A,A_7.5_30_S_A,S_A,A_7.5,A,Ammonium,7.5,30,S,A,Y21B9940,1A,Y21B9940_exp1A,158,32,0
20,7_26_22,1,B,2,0,D5,D5,-0.00475,-0.078468394,0.078468394,A_7.5_30_S_A,A_7.5_30_S_A,S_A,A_7.5,A,Ammonium,7.5,30,S,A,Y4B31,1B,Y4B31_exp1B,181,61,0
20,7_26_22,1,B,2,1,D5,D5,-0.0029,-0.077327017,0.077327017,A_7.5_30_S_A,A_7.5_30_S_A,S_A,A_7.5,A,Ammonium,7.5,30,S,A,Y4B32,1B,Y4B32_exp1B,188,61,0
20,08_15_22,2,A,2,0,D5,D5,-0.00249,-0.049460207,0.049460207,A_7.5_30_S_A,A_7.5_30_S_A,S_A,A_7.5,A,Ammonium,7.5,30,S,A,Y23B2009,2A,Y23B2009_exp2A,226,92,0
21,08_15_22,2,A,2,1,A6,A6,-0.00258,-0.090009276,0.090009276,A_7.5_30_S_A,A_7.5_30_S_A,S_A,A_7.5,A,Ammonium,7.5,30,S,A,Y23B3299,2A,Y23B3299_exp2A,198,92,0
20,08_20_22,2,B,2,0,D5,D5,-0.00438,-0.102573519,0.102573519,A_7.5_30_S_A,A_7.5_30_S_A,S_A,A_7.5,A,Ammonium,7.5,30,S,A,Y21B5628,2B,Y21B5628_exp2B,178,127,0
21,08_20_22,2,B,2,1,A6,A6,-0.00305,-0.037322174,0.037322174,A_7.5_30_S_A,A_7.5_30_S_A,S_A,A_7.5,A,Ammonium,7.5,30,S,A,Y21B9940,2B,Y21B9940_exp2B,225,127,0
21,09_01_22,3,A,2,1,A6,A6,-0.00245,-0.090599994,0.090599994,A_7.5_30_S_A,A_7.5_30_S_A,S_A,A_7.5,A,Ammonium,7.5,30,S,A,Y20B17,3A,Y20B17_exp3A,237,156,0
